subjectid,counterbalance,responsenumber,phase,trialnumber,F1,F2,response,correctresponse,accuracy,rt
15,2,93,training,93,1,1,0,0,1,0.698906
15,2,94,training,94,0,6,1,1,1,0.458052
15,2,95,training,95,0,0,0,0,1,0.170098
15,2,96,training,96,1,5,1,1,1,1.551242
15,2,97,generalization,1,1,1,0,NaN,NaN,3.981756
15,2,98,generalization,2,4,0,0,NaN,NaN,3.868970
15,2,99,generalization,3,6,1,0,NaN,NaN,4.160973
15,2,100,generalization,4,0,0,0,NaN,NaN,0.300612
15,2,101,generalization,5,6,2,0,NaN,NaN,0.637071
15,2,102,generalization,6,5,0,0,NaN,NaN,1.006177
15,2,103,generalization,7,5,1,0,NaN,NaN,0.272570
15,2,104,generalization,8,1,5,1,NaN,NaN,0.704152
15,2,105,generalization,9,6,0,0,NaN,NaN,0.338847
15,2,106,generalization,10,4,2,1,NaN,NaN,3.892458
15,2,107,generalization,11,6,6,0,NaN,NaN,0.392822
15,2,108,generalization,12,4,1,1,NaN,NaN,0.427527
15,2,109,generalization,13,0,6,1,NaN,NaN,0.751100
15,2,110,generalization,14,5,2,1,NaN,NaN,0.811194
15,2,111,generalization,15,5,5,1,NaN,NaN,2.696748
16,0,1,training,1,0,0,0,0,1,3.946903
16,0,2,training,2,5,5,0,0,1,4.515841
16,0,3,training,3,0,6,0,1,0,1.884674
16,0,4,training,4,6,6,1,0,0,1.845245
16,0,5,training,5,1,5,0,1,0,2.899504
16,0,6,training,6,1,5,1,1,1,2.596480
16,0,7,training,7,0,6,0,1,0,1.284796
16,0,8,training,8,1,1,1,0,0,1.566290
16,0,9,training,9,0,0,0,0,1,1.098746
16,0,10,training,10,5,5,1,0,0,2.391875
16,0,11,training,11,1,1,1,0,0,0.844245
16,0,12,training,12,0,6,0,1,0,0.825502
16,0,13,training,13,1,5,0,1,0,1.981798
16,0,14,training,14,6,6,1,0,0,2.938909
16,0,15,training,15,0,6,0,1,0,0.810072
16,0,16,training,16,1,5,1,1,1,1.747777
16,0,17,training,17,0,6,1,1,1,0.663235
16,0,18,training,18,1,5,1,1,1,0.772743
16,0,19,training,19,1,1,0,0,1,2.539983
16,0,20,training,20,0,0,0,0,1,1.041994
16,0,21,training,21,6,6,1,0,0,0.891256
16,0,22,training,22,1,5,1,1,1,0.860313
16,0,23,training,23,0,6,1,1,1,0.836191
16,0,24,training,24,5,5,1,0,0,1.372431
16,0,25,training,25,1,5,1,1,1,0.777184
16,0,26,training,26,5,5,0,0,1,0.788504
16,0,27,training,27,6,6,0,0,1,0.781808
16,0,28,training,28,1,1,1,0,0,3.151292
16,0,29,training,29,1,5,1,1,1,1.432744
16,0,30,training,30,0,6,1,1,1,0.537825
16,0,31,training,31,0,6,1,1,1,1.551409
16,0,32,training,32,0,0,0,0,1,2.700355
16,0,33,training,33,1,5,0,1,0,1.541337
16,0,34,training,34,0,6,1,1,1,0.609608
16,0,35,training,35,6,6,0,0,1,1.713157
16,0,36,training,36,0,0,1,0,0,4.008618
16,0,37,training,37,1,5,0,1,0,1.010980
16,0,38,training,38,1,1,1,0,0,5.507433
16,0,39,training,39,5,5,1,0,0,0.992816
16,0,40,training,40,0,6,0,1,0,1.921997
16,0,41,training,41,1,1,1,0,0,1.704696
16,0,42,training,42,0,0,0,0,1,1.463007
16,0,43,training,43,0,6,0,1,0,2.343283
16,0,44,training,44,1,5,0,1,0,1.091026
16,0,45,training,45,6,6,0,0,1,0.748229
16,0,46,training,46,0,6,0,1,0,4.152379
16,0,47,training,47,1,5,1,1,1,1.474550
16,0,48,training,48,5,5,0,0,1,0.914443
16,0,49,training,49,0,0,0,0,1,1.380269
16,0,50,training,50,6,6,0,0,1,1.318098
16,0,51,training,51,1,5,1,1,1,0.585185
16,0,52,training,52,1,5,1,1,1,0.714045
16,0,53,training,53,0,6,1,1,1,0.644505
16,0,54,training,54,0,6,1,1,1,0.578334
16,0,55,training,55,5,5,0,0,1,1.247215
16,0,56,training,56,1,1,0,0,1,4.055746
16,0,57,training,57,1,5,1,1,1,3.971235
16,0,58,training,58,0,6,1,1,1,6.892299
16,0,59,training,59,0,6,1,1,1,5.950068
16,0,60,training,60,0,0,0,0,1,1.028133
16,0,61,training,61,1,1,0,0,1,1.299946
16,0,62,training,62,6,6,0,0,1,1.625129
16,0,63,training,63,1,5,1,1,1,1.698472
16,0,64,training,64,5,5,0,0,1,0.836572
16,0,65,training,65,1,5,1,1,1,0.763659
16,0,66,training,66,0,6,1,1,1,0.731650
16,0,67,training,67,6,6,0,0,1,0.420573
16,0,68,training,68,0,6,1,1,1,1.052495
16,0,69,training,69,0,0,0,0,1,0.796335
16,0,70,training,70,5,5,0,0,1,0.982416
16,0,71,training,71,1,1,0,0,1,1.251921
16,0,72,training,72,1,5,1,1,1,0.798936
16,0,73,training,73,1,1,0,0,1,0.585481
16,0,74,training,74,1,5,1,1,1,0.941385
16,0,75,training,75,6,6,0,0,1,1.274924
16,0,76,training,76,0,0,0,0,1,0.728685
16,0,77,training,77,0,6,1,1,1,0.371197
16,0,78,training,78,5,5,0,0,1,0.563263
16,0,79,training,79,1,5,1,1,1,0.278419
16,0,80,training,80,0,6,1,1,1,1.265419
16,0,81,training,81,6,6,0,0,1,0.307960
16,0,82,training,82,0,6,1,1,1,1.245440
16,0,83,training,83,1,5,1,1,1,1.773859
16,0,84,training,84,0,6,1,1,1,1.795021
16,0,85,training,85,1,5,1,1,1,1.396170
16,0,86,training,86,5,5,0,0,1,0.381280
16,0,87,training,87,1,1,0,0,1,2.090421
16,0,88,training,88,0,0,0,0,1,9.116823
16,0,89,training,89,6,6,0,0,1,0.911199
16,0,90,training,90,1,1,0,0,1,1.287541
16,0,91,training,91,0,6,1,1,1,1.437457
16,0,92,training,92,0,0,0,0,1,0.826067
16,0,93,training,93,1,5,1,1,1,1.805821
16,0,94,training,94,0,6,1,1,1,1.257625
16,0,95,training,95,1,5,1,1,1,0.443981
16,0,96,training,96,5,5,0,0,1,0.762067
16,0,97,generalization,1,5,2,1,NaN,NaN,19.817885
16,0,98,generalization,2,5,5,0,NaN,NaN,1.500201
16,0,99,generalization,3,6,6,0,NaN,NaN,1.995253
16,0,100,generalization,4,0,6,1,NaN,NaN,5.415219
16,0,101,generalization,5,1,1,1,NaN,NaN,0.370790
16,0,102,generalization,6,5,0,0,NaN,NaN,0.397232
16,0,103,generalization,7,5,1,0,NaN,NaN,0.494527
16,0,104,generalization,8,6,2,0,NaN,NaN,0.277132
16,0,105,generalization,9,6,1,0,NaN,NaN,0.213140
16,0,106,generalization,10,4,0,0,NaN,NaN,0.963500
16,0,107,generalization,11,4,1,0,NaN,NaN,0.000188
16,0,108,generalization,12,1,5,1,NaN,NaN,0.341522
16,0,109,generalization,13,0,0,1,NaN,NaN,0.223127
16,0,110,generalization,14,4,2,0,NaN,NaN,0.261389
16,0,111,generalization,15,6,0,0,NaN,NaN,1.004959
17,5,1,training,1,1,5,1,1,1,2.237120
17,5,2,training,2,0,6,1,1,1,0.771119
17,5,3,training,3,5,5,1,0,0,1.441515
17,5,4,training,4,6,6,0,0,1,0.565520
17,5,5,training,5,0,6,1,1,1,0.616431
17,5,6,training,6,1,5,1,1,1,0.415408
17,5,7,training,7,0,0,1,0,0,0.978197
17,5,8,training,8,1,1,0,0,1,0.617813
17,5,9,training,9,5,5,0,0,1,0.541081
17,5,10,training,10,1,5,1,1,1,0.515798
17,5,11,training,11,0,6,1,1,1,0.314369
17,5,12,training,12,1,1,0,0,1,0.556734
17,5,13,training,13,0,6,1,1,1,1.575725
17,5,14,training,14,6,6,0,0,1,0.483205
17,5,15,training,15,1,5,1,1,1,0.853095
17,5,16,training,16,0,0,0,0,1,0.942677
17,5,17,training,17,1,1,0,0,1,0.961800
17,5,18,training,18,0,0,0,0,1,0.550992
17,5,19,training,19,0,6,1,1,1,0.593298
17,5,20,training,20,1,5,1,1,1,1.660504
17,5,21,training,21,1,5,1,1,1,0.682861
17,5,22,training,22,6,6,0,0,1,0.518545
17,5,23,training,23,0,6,1,1,1,0.580189
17,5,24,training,24,5,5,0,0,1,3.079208
17,5,25,training,25,0,6,1,1,1,0.343951
17,5,26,training,26,1,5,1,1,1,0.293280
17,5,27,training,27,6,6,0,0,1,0.490328
17,5,28,training,28,5,5,0,0,1,0.372804
17,5,29,training,29,0,6,1,1,1,0.832351
17,5,30,training,30,0,0,0,0,1,0.631833
17,5,31,training,31,1,5,1,1,1,0.350921
17,5,32,training,32,1,1,0,0,1,0.444672
17,5,33,training,33,1,1,0,0,1,0.545642
17,5,34,training,34,1,5,1,1,1,0.546856
17,5,35,training,35,0,0,0,0,1,0.595911
17,5,36,training,36,5,5,0,0,1,0.456169
17,5,37,training,37,1,5,1,1,1,0.282945
17,5,38,training,38,0,6,1,1,1,0.589159
17,5,39,training,39,0,6,1,1,1,0.273207
17,5,40,training,40,6,6,0,0,1,0.569237
17,5,41,training,41,0,6,1,1,1,0.486665
17,5,42,training,42,1,5,1,1,1,0.594754
17,5,43,training,43,6,6,0,0,1,0.432890
17,5,44,training,44,5,5,0,0,1,0.587643
17,5,45,training,45,1,1,0,0,1,0.815700
17,5,46,training,46,1,5,1,1,1,1.075434
17,5,47,training,47,0,0,0,0,1,0.407188
17,5,48,training,48,0,6,1,1,1,0.308787
17,5,49,training,49,5,5,0,0,1,0.295918
17,5,50,training,50,0,6,1,1,1,0.578662
17,5,51,training,51,1,1,0,0,1,0.607360
17,5,52,training,52,0,6,1,1,1,0.538483
17,5,53,training,53,6,6,0,0,1,0.292383
17,5,54,training,54,0,0,0,0,1,1.148611
17,5,55,training,55,1,5,1,1,1,0.253096
17,5,56,training,56,1,5,1,1,1,0.489034
17,5,57,training,57,1,1,0,0,1,0.808594
17,5,58,training,58,6,6,0,0,1,0.308827
17,5,59,training,59,5,5,0,0,1,0.361440
17,5,60,training,60,0,0,0,0,1,1.090687
17,5,61,training,61,0,6,1,1,1,0.306216
17,5,62,training,62,0,6,1,1,1,0.868806
17,5,63,training,63,1,5,1,1,1,0.316167
17,5,64,training,64,1,5,1,1,1,0.277928
17,5,65,training,65,6,6,0,0,1,1.932363
17,5,66,training,66,5,5,0,0,1,1.114319
17,5,67,training,67,1,5,1,1,1,0.811634
17,5,68,training,68,1,5,1,1,1,0.491499
17,5,69,training,69,0,6,1,1,1,1.189169
17,5,70,training,70,0,6,1,1,1,0.634436
17,5,71,training,71,0,0,0,0,1,0.329523
17,5,72,training,72,1,1,0,0,1,0.345623
17,5,73,training,73,5,5,0,0,1,0.524473
17,5,74,training,74,1,5,1,1,1,0.309045
17,5,75,training,75,1,5,1,1,1,0.349076
17,5,76,training,76,6,6,0,0,1,0.303090
17,5,77,training,77,0,6,1,1,1,0.530315
17,5,78,training,78,1,1,0,0,1,0.299998
17,5,79,training,79,0,6,1,1,1,0.306569
17,5,80,training,80,0,0,0,0,1,0.287730
17,5,81,training,81,5,5,0,0,1,0.340775
17,5,82,training,82,6,6,0,0,1,0.599598
17,5,83,training,83,0,6,1,1,1,0.319247
17,5,84,training,84,1,5,1,1,1,0.308334
17,5,85,training,85,1,5,1,1,1,0.307614
17,5,86,training,86,0,6,1,1,1,0.734818
17,5,87,training,87,1,1,0,0,1,0.964310
17,5,88,training,88,0,0,0,0,1,1.586122
17,5,89,training,89,1,5,1,1,1,1.357001
17,5,90,training,90,1,5,1,1,1,0.652392
17,5,91,training,91,6,6,0,0,1,0.542878
17,5,92,training,92,0,0,0,0,1,0.454363
17,5,93,training,93,0,6,1,1,1,0.322996
17,5,94,training,94,0,6,1,1,1,0.504816
17,5,95,training,95,1,1,0,0,1,0.315739
17,5,96,training,96,5,5,0,0,1,1.248685
17,5,97,generalization,1,0,6,1,NaN,NaN,0.764429
17,5,98,generalization,2,6,6,0,NaN,NaN,0.488325
17,5,99,generalization,3,4,0,1,NaN,NaN,1.061545
17,5,100,generalization,4,6,2,1,NaN,NaN,0.825664
17,5,101,generalization,5,5,2,1,NaN,NaN,0.399698
17,5,102,generalization,6,5,0,1,NaN,NaN,0.642786
17,5,103,generalization,7,1,5,1,NaN,NaN,0.571940
17,5,104,generalization,8,0,0,0,NaN,NaN,0.675536
17,5,105,generalization,9,5,1,1,NaN,NaN,0.709365
17,5,106,generalization,10,4,1,1,NaN,NaN,0.288155
17,5,107,generalization,11,1,1,1,NaN,NaN,1.104195
17,5,108,generalization,12,5,5,0,NaN,NaN,0.485398
17,5,109,generalization,13,4,2,1,NaN,NaN,0.354582
17,5,110,generalization,14,6,1,1,NaN,NaN,0.492596
17,5,111,generalization,15,6,0,1,NaN,NaN,0.322192
18,5,1,training,1,1,1,1,0,0,5.769403
18,5,2,training,2,0,6,1,1,1,4.821867
18,5,3,training,3,0,6,1,1,1,0.493386
18,5,4,training,4,1,5,1,1,1,0.557849
18,5,5,training,5,6,6,1,0,0,0.576812
18,5,6,training,6,0,0,0,0,1,2.140936
18,5,7,training,7,1,5,1,1,1,0.664740
18,5,8,training,8,5,5,0,0,1,0.453749
18,5,9,training,9,1,5,1,1,1,0.799039
18,5,10,training,10,5,5,0,0,1,0.452828
18,5,11,training,11,0,6,1,1,1,0.662608
18,5,12,training,12,0,6,1,1,1,0.482152
18,5,13,training,13,0,0,0,0,1,0.419308
18,5,14,training,14,6,6,0,0,1,0.976118
18,5,15,training,15,1,5,1,1,1,0.712784
18,5,16,training,16,1,1,0,0,1,1.575773
18,5,17,training,17,6,6,0,0,1,0.401591
18,5,18,training,18,1,5,1,1,1,1.069561
18,5,19,training,19,0,6,1,1,1,0.534045
18,5,20,training,20,0,0,0,0,1,0.941155
18,5,21,training,21,1,5,1,1,1,0.727637
18,5,22,training,22,1,1,0,0,1,0.422636
18,5,23,training,23,5,5,0,0,1,1.329305
18,5,24,training,24,0,6,1,1,1,0.503938
18,5,25,training,25,1,5,1,1,1,0.428845
18,5,26,training,26,5,5,0,0,1,0.308455
18,5,27,training,27,0,0,0,0,1,0.413598
18,5,28,training,28,6,6,0,0,1,0.871717
18,5,29,training,29,1,5,1,1,1,0.511001
18,5,30,training,30,0,6,1,1,1,0.947170
18,5,31,training,31,0,6,1,1,1,1.043606
18,5,32,training,32,1,1,0,0,1,0.750319
18,5,33,training,33,1,5,1,1,1,0.832829
18,5,34,training,34,0,0,0,0,1,0.403339
18,5,35,training,35,5,5,0,0,1,0.610381
18,5,36,training,36,0,6,1,1,1,1.050893
18,5,37,training,37,1,5,1,1,1,1.509112
18,5,38,training,38,6,6,0,0,1,0.549795
18,5,39,training,39,1,1,0,0,1,0.519703
18,5,40,training,40,0,6,1,1,1,0.481713
18,5,41,training,41,1,1,0,0,1,0.588808
18,5,42,training,42,0,6,1,1,1,0.417146
18,5,43,training,43,0,0,0,0,1,0.392488
18,5,44,training,44,1,5,1,1,1,0.688502
18,5,45,training,45,0,6,1,1,1,0.299420
18,5,46,training,46,1,5,1,1,1,0.653883
18,5,47,training,47,6,6,0,0,1,0.555517
18,5,48,training,48,5,5,0,0,1,0.578142
18,5,49,training,49,0,0,0,0,1,0.386970
18,5,50,training,50,0,6,1,1,1,0.888977
18,5,51,training,51,6,6,0,0,1,0.446480
18,5,52,training,52,1,1,0,0,1,0.622424
18,5,53,training,53,0,6,1,1,1,0.665008
18,5,54,training,54,1,5,1,1,1,0.285811
18,5,55,training,55,5,5,0,0,1,0.320447
18,5,56,training,56,1,5,1,1,1,0.266191
18,5,57,training,57,1,1,0,0,1,0.481655
18,5,58,training,58,0,0,0,0,1,1.304788
18,5,59,training,59,0,6,1,1,1,0.772671
18,5,60,training,60,6,6,0,0,1,0.870222
18,5,61,training,61,0,6,1,1,1,0.422182
18,5,62,training,62,1,5,1,1,1,1.043280
18,5,63,training,63,5,5,0,0,1,0.547733
18,5,64,training,64,1,5,1,1,1,0.323249
18,5,65,training,65,0,6,1,1,1,0.238283
18,5,66,training,66,5,5,0,0,1,0.413062
18,5,67,training,67,1,5,1,1,1,0.396340
18,5,68,training,68,0,0,0,0,1,0.491419
18,5,69,training,69,1,5,1,1,1,0.282555
18,5,70,training,70,0,6,1,1,1,0.234660
18,5,71,training,71,1,1,0,0,1,0.431310
18,5,72,training,72,6,6,0,0,1,1.233120
18,5,73,training,73,0,0,0,0,1,0.568146
18,5,74,training,74,1,1,0,0,1,0.680104
18,5,75,training,75,6,6,0,0,1,1.591977
18,5,76,training,76,0,6,1,1,1,4.502405
18,5,77,training,77,5,5,0,0,1,0.435153
18,5,78,training,78,1,5,1,1,1,0.846596
18,5,79,training,79,1,5,1,1,1,0.380002
18,5,80,training,80,0,6,1,1,1,0.829375
18,5,81,training,81,1,1,0,0,1,1.506865
18,5,82,training,82,6,6,0,0,1,0.486225
18,5,83,training,83,5,5,0,0,1,0.401461
18,5,84,training,84,0,6,1,1,1,0.562365
18,5,85,training,85,1,5,1,1,1,0.295250
18,5,86,training,86,0,6,1,1,1,0.254170
18,5,87,training,87,1,5,1,1,1,0.256572
18,5,88,training,88,0,0,0,0,1,0.284262
18,5,89,training,89,5,5,0,0,1,0.426077
18,5,90,training,90,0,6,1,1,1,0.265237
18,5,91,training,91,6,6,0,0,1,0.683513
18,5,92,training,92,0,6,1,1,1,0.270556
18,5,93,training,93,1,1,0,0,1,0.290952
18,5,94,training,94,1,5,1,1,1,0.719252
18,5,95,training,95,1,5,1,1,1,0.342479
18,5,96,training,96,0,0,0,0,1,0.293805
18,5,97,generalization,1,5,0,1,NaN,NaN,2.829535
18,5,98,generalization,2,0,6,1,NaN,NaN,0.446734
18,5,99,generalization,3,4,1,1,NaN,NaN,1.507126
18,5,100,generalization,4,4,2,0,NaN,NaN,1.906765
18,5,101,generalization,5,5,2,1,NaN,NaN,1.340343
18,5,102,generalization,6,4,0,1,NaN,NaN,1.823448
18,5,103,generalization,7,0,0,0,NaN,NaN,0.750992
18,5,104,generalization,8,1,5,1,NaN,NaN,0.635053
18,5,105,generalization,9,6,0,1,NaN,NaN,0.788199
18,5,106,generalization,10,5,1,1,NaN,NaN,5.312786
18,5,107,generalization,11,1,1,0,NaN,NaN,0.922220
18,5,108,generalization,12,6,2,0,NaN,NaN,4.074378
18,5,109,generalization,13,6,6,0,NaN,NaN,0.523649
18,5,110,generalization,14,5,5,0,NaN,NaN,0.290185
18,5,111,generalization,15,6,1,1,NaN,NaN,0.794454
19,5,1,training,1,5,5,0,0,1,10.110036
19,5,2,training,2,0,6,0,1,0,2.606889
19,5,3,training,3,0,0,1,0,0,1.460503
19,5,4,training,4,1,5,1,1,1,0.971633
19,5,5,training,5,1,1,0,0,1,0.560433
19,5,6,training,6,6,6,1,0,0,1.040097
19,5,7,training,7,0,6,1,1,1,0.741988
19,5,8,training,8,1,5,1,1,1,1.351459
19,5,9,training,9,1,1,0,0,1,1.660712
19,5,10,training,10,1,5,1,1,1,0.959864
19,5,11,training,11,0,0,0,0,1,0.560920
19,5,12,training,12,6,6,0,0,1,0.815443
19,5,13,training,13,5,5,1,0,0,0.642693
19,5,14,training,14,0,6,1,1,1,1.003372
19,5,15,training,15,0,6,1,1,1,0.840278
19,5,16,training,16,1,5,1,1,1,0.701163
19,5,17,training,17,1,5,1,1,1,0.599608
19,5,18,training,18,5,5,0,0,1,0.569242
19,5,19,training,19,1,5,1,1,1,0.480072
19,5,20,training,20,0,0,0,0,1,0.682794
19,5,21,training,21,1,1,0,0,1,0.664060
19,5,22,training,22,0,6,1,1,1,0.906278
19,5,23,training,23,6,6,0,0,1,0.594164
19,5,24,training,24,0,6,1,1,1,0.595779
19,5,25,training,25,1,1,0,0,1,0.475041
19,5,26,training,26,6,6,0,0,1,1.127281
19,5,27,training,27,1,5,1,1,1,0.447651
19,5,28,training,28,0,6,1,1,1,0.463518
19,5,29,training,29,1,5,1,1,1,0.379052
19,5,30,training,30,0,0,0,0,1,0.614516
19,5,31,training,31,0,6,1,1,1,0.344042
19,5,32,training,32,5,5,0,0,1,1.244480
19,5,33,training,33,1,1,1,0,0,2.576025
19,5,34,training,34,5,5,0,0,1,0.944568
19,5,35,training,35,1,5,1,1,1,0.775915
19,5,36,training,36,1,5,0,1,0,1.482926
19,5,37,training,37,6,6,0,0,1,0.775623
19,5,38,training,38,0,6,1,1,1,0.933491
19,5,39,training,39,0,0,0,0,1,1.497360
19,5,40,training,40,0,6,1,1,1,0.579684
19,5,41,training,41,5,5,0,0,1,1.516673
19,5,42,training,42,1,5,1,1,1,0.490979
19,5,43,training,43,0,0,0,0,1,0.556151
19,5,44,training,44,1,5,1,1,1,0.654795
19,5,45,training,45,1,1,0,0,1,0.581571
19,5,46,training,46,0,6,1,1,1,0.487218
19,5,47,training,47,0,6,1,1,1,0.617293
19,5,48,training,48,6,6,0,0,1,1.057478
19,5,49,training,49,5,5,1,0,0,0.517904
19,5,50,training,50,1,5,1,1,1,0.529052
19,5,51,training,51,1,1,0,0,1,1.322524
19,5,52,training,52,6,6,0,0,1,0.696947
19,5,53,training,53,1,5,1,1,1,0.626898
19,5,54,training,54,0,6,1,1,1,0.560836
19,5,55,training,55,0,0,0,0,1,0.682898
19,5,56,training,56,0,6,1,1,1,2.818999
19,5,57,training,57,6,6,0,0,1,1.196836
19,5,58,training,58,1,5,1,1,1,0.986954
19,5,59,training,59,0,6,1,1,1,0.929130
19,5,60,training,60,1,5,0,1,0,1.347380
19,5,61,training,61,1,1,0,0,1,1.361548
19,5,62,training,62,0,6,1,1,1,0.823516
19,5,63,training,63,0,0,0,0,1,0.563044
19,5,64,training,64,5,5,0,0,1,1.652539
19,5,65,training,65,0,6,1,1,1,0.513756
19,5,66,training,66,0,0,0,0,1,0.809857
19,5,67,training,67,1,1,0,0,1,0.678865
19,5,68,training,68,0,6,1,1,1,0.579721
19,5,69,training,69,6,6,0,0,1,1.145760
19,5,70,training,70,1,5,1,1,1,0.920722
19,5,71,training,71,5,5,0,0,1,1.760227
19,5,72,training,72,1,5,1,1,1,1.431938
19,5,73,training,73,1,1,0,0,1,1.157373
19,5,74,training,74,0,0,0,0,1,0.814225
19,5,75,training,75,1,5,1,1,1,0.581326
19,5,76,training,76,0,6,1,1,1,0.505689
19,5,77,training,77,5,5,0,0,1,0.698142
19,5,78,training,78,6,6,0,0,1,0.874476
19,5,79,training,79,0,6,1,1,1,0.645217
19,5,80,training,80,1,5,1,1,1,0.755907
19,5,81,training,81,1,5,1,1,1,0.648416
19,5,82,training,82,0,6,1,1,1,0.529495
19,5,83,training,83,1,5,0,1,0,0.417157
19,5,84,training,84,5,5,0,0,1,1.934132
19,5,85,training,85,0,0,0,0,1,0.443203
19,5,86,training,86,6,6,0,0,1,0.608268
19,5,87,training,87,1,1,0,0,1,0.524971
19,5,88,training,88,0,6,1,1,1,0.946699
19,5,89,training,89,0,6,1,1,1,0.635212
19,5,90,training,90,1,5,1,1,1,0.368119
19,5,91,training,91,5,5,0,0,1,1.711496
19,5,92,training,92,1,1,0,0,1,0.923852
19,5,93,training,93,6,6,0,0,1,1.794089
19,5,94,training,94,0,0,0,0,1,0.507576
19,5,95,training,95,1,5,1,1,1,1.188633
19,5,96,training,96,0,6,1,1,1,0.810908
19,5,97,generalization,1,4,1,0,NaN,NaN,0.567884
19,5,98,generalization,2,6,2,0,NaN,NaN,0.640901
19,5,99,generalization,3,0,6,1,NaN,NaN,0.634117
19,5,100,generalization,4,5,1,0,NaN,NaN,0.563234
19,5,101,generalization,5,5,0,0,NaN,NaN,0.482509
19,5,102,generalization,6,5,5,0,NaN,NaN,0.383682
19,5,103,generalization,7,4,2,0,NaN,NaN,0.274428
19,5,104,generalization,8,5,2,0,NaN,NaN,0.320247
19,5,105,generalization,9,1,1,0,NaN,NaN,0.443200
19,5,106,generalization,10,6,0,0,NaN,NaN,0.255263
19,5,107,generalization,11,4,0,0,NaN,NaN,0.454403
19,5,108,generalization,12,6,1,0,NaN,NaN,0.402818
19,5,109,generalization,13,0,0,0,NaN,NaN,0.541985
19,5,110,generalization,14,1,5,1,NaN,NaN,0.332629
19,5,111,generalization,15,6,6,0,NaN,NaN,0.821808
20,0,1,training,1,0,6,0,1,0,3.869038
20,0,2,training,2,1,1,1,0,0,0.906003
20,0,3,training,3,1,5,1,1,1,0.742477
20,0,4,training,4,0,0,0,0,1,0.568075
20,0,5,training,5,1,5,1,1,1,0.957432
20,0,6,training,6,0,6,1,1,1,0.477086
20,0,7,training,7,5,5,1,0,0,0.663344
20,0,8,training,8,6,6,0,0,1,0.568337
20,0,9,training,9,0,0,1,0,0,1.090231
20,0,10,training,10,6,6,1,0,0,1.408124
20,0,11,training,11,1,1,1,0,0,1.099662
20,0,12,training,12,1,5,1,1,1,0.580780
20,0,13,training,13,1,5,1,1,1,0.336076
20,0,14,training,14,0,6,1,1,1,0.515338
20,0,15,training,15,5,5,0,0,1,0.648286
20,0,16,training,16,0,6,1,1,1,0.307822
20,0,17,training,17,6,6,0,0,1,0.812250
20,0,18,training,18,1,5,1,1,1,0.756830
20,0,19,training,19,0,6,1,1,1,0.474898
20,0,20,training,20,5,5,0,0,1,0.395675
20,0,21,training,21,1,5,1,1,1,0.708284
20,0,22,training,22,0,6,1,1,1,0.502237
20,0,23,training,23,1,1,0,0,1,0.437251
20,0,24,training,24,0,0,0,0,1,0.422052
20,0,25,training,25,0,6,1,1,1,0.604566
20,0,26,training,26,0,0,0,0,1,0.510359
20,0,27,training,27,0,6,1,1,1,0.320414
20,0,28,training,28,1,5,1,1,1,1.147590
20,0,29,training,29,5,5,0,0,1,0.293035
20,0,30,training,30,1,5,1,1,1,0.746420
20,0,31,training,31,1,1,1,0,0,1.583957
20,0,32,training,32,6,6,0,0,1,0.635428
20,0,33,training,33,0,6,1,1,1,0.301380
20,0,34,training,34,6,6,0,0,1,0.479363
20,0,35,training,35,1,5,1,1,1,0.842614
20,0,36,training,36,0,0,1,0,0,0.518020
20,0,37,training,37,1,5,1,1,1,1.043557
20,0,38,training,38,1,1,0,0,1,1.306196
20,0,39,training,39,0,6,1,1,1,0.402771
20,0,40,training,40,5,5,0,0,1,0.474901
20,0,41,training,41,6,6,0,0,1,0.466410
20,0,42,training,42,1,5,1,1,1,0.729515
20,0,43,training,43,1,5,1,1,1,0.543157
20,0,44,training,44,1,1,0,0,1,1.559115
20,0,45,training,45,0,6,1,1,1,0.362703
20,0,46,training,46,0,0,0,0,1,1.966093
20,0,47,training,47,0,6,1,1,1,1.068491
20,0,48,training,48,5,5,0,0,1,1.036513
20,0,49,training,49,5,5,0,0,1,0.338117
20,0,50,training,50,6,6,0,0,1,0.279288
20,0,51,training,51,1,5,1,1,1,0.477964
20,0,52,training,52,0,0,0,0,1,0.604390
20,0,53,training,53,0,6,1,1,1,0.543536
20,0,54,training,54,1,1,0,0,1,2.640903
20,0,55,training,55,1,5,1,1,1,0.587395
20,0,56,training,56,0,6,1,1,1,0.340498
20,0,57,training,57,1,5,1,1,1,0.391802
20,0,58,training,58,5,5,0,0,1,0.255980
20,0,59,training,59,0,0,0,0,1,0.779180
20,0,60,training,60,1,1,0,0,1,0.410789
20,0,61,training,61,6,6,0,0,1,0.740536
20,0,62,training,62,1,5,1,1,1,0.388884
20,0,63,training,63,0,6,1,1,1,0.394662
20,0,64,training,64,0,6,1,1,1,0.305604
20,0,65,training,65,6,6,0,0,1,0.314523
20,0,66,training,66,1,5,1,1,1,0.684429
20,0,67,training,67,1,5,1,1,1,0.267404
20,0,68,training,68,0,0,0,0,1,0.261242
20,0,69,training,69,0,6,1,1,1,0.435740
20,0,70,training,70,0,6,1,1,1,0.328377
20,0,71,training,71,1,1,0,0,1,0.408660
20,0,72,training,72,5,5,0,0,1,0.297890
20,0,73,training,73,1,5,1,1,1,0.851532
20,0,74,training,74,1,5,1,1,1,0.412295
20,0,75,training,75,1,1,0,0,1,0.255567
20,0,76,training,76,6,6,0,0,1,0.304678
20,0,77,training,77,0,6,1,1,1,0.257362
