subjectid,counterbalance,responsenumber,phase,trialnumber,F1,F2,response,correctresponse,accuracy,rt
13,1,75,training,75,6,1,0,0,1,0.198831
13,1,76,training,76,5,0,0,0,1,0.024127
13,1,77,training,77,5,6,1,1,1,0.135322
13,1,78,training,78,11,6,0,0,1,0.963175
13,1,79,training,79,5,6,1,1,1,0.207588
13,1,80,training,80,6,5,1,1,1,0.632709
13,1,81,training,81,5,0,0,0,1,0.191019
13,1,82,training,82,6,1,0,0,1,0.210319
13,1,83,training,83,11,6,0,0,1,0.160753
13,1,84,training,84,6,5,1,1,1,0.213360
13,1,85,training,85,10,5,0,0,1,0.183237
13,1,86,training,86,5,6,1,1,1,0.161738
13,1,87,training,87,5,6,1,1,1,0.126362
13,1,88,training,88,6,5,1,1,1,0.041573
13,1,89,training,89,10,5,0,0,1,0.184745
13,1,90,training,90,11,6,0,0,1,0.003378
13,1,91,training,91,6,5,1,1,1,0.206574
13,1,92,training,92,6,5,1,1,1,0.673051
13,1,93,training,93,6,1,0,0,1,0.152156
13,1,94,training,94,5,6,1,1,1,0.098595
13,1,95,training,95,5,6,1,1,1,0.009276
13,1,96,training,96,5,0,0,0,1,0.161187
13,1,97,generalization,1,9,2,0,NaN,NaN,0.716467
13,1,98,generalization,2,10,5,0,NaN,NaN,0.248424
13,1,99,generalization,3,10,0,0,NaN,NaN,0.038725
13,1,100,generalization,4,10,11,1,NaN,NaN,1.086045
13,1,101,generalization,5,1,10,1,NaN,NaN,0.371288
13,1,102,generalization,6,9,1,0,NaN,NaN,0.205266
13,1,103,generalization,7,2,10,1,NaN,NaN,0.277357
13,1,104,generalization,8,5,6,1,NaN,NaN,1.171447
13,1,105,generalization,9,1,11,1,NaN,NaN,1.741307
13,1,106,generalization,10,10,10,0,NaN,NaN,1.752129
13,1,107,generalization,11,11,6,0,NaN,NaN,0.194513
13,1,108,generalization,12,2,11,1,NaN,NaN,0.195978
13,1,109,generalization,13,1,1,0,NaN,NaN,0.237424
13,1,110,generalization,14,10,9,0,NaN,NaN,0.716185
13,1,111,generalization,15,9,9,0,NaN,NaN,0.304232
13,1,112,generalization,16,2,9,1,NaN,NaN,0.188838
13,1,113,generalization,17,11,2,0,NaN,NaN,0.238289
13,1,114,generalization,18,0,11,1,NaN,NaN,0.269832
13,1,115,generalization,19,1,2,0,NaN,NaN,0.267805
13,1,116,generalization,20,1,9,1,NaN,NaN,0.217963
13,1,117,generalization,21,9,11,0,NaN,NaN,0.241983
13,1,118,generalization,22,10,2,0,NaN,NaN,0.249564
13,1,119,generalization,23,2,1,0,NaN,NaN,0.368205
13,1,120,generalization,24,9,0,0,NaN,NaN,0.209654
13,1,121,generalization,25,0,0,0,NaN,NaN,0.002410
13,1,122,generalization,26,6,1,0,NaN,NaN,0.034512
13,1,123,generalization,27,10,1,0,NaN,NaN,0.090084
13,1,124,generalization,28,5,0,0,NaN,NaN,0.039533
13,1,125,generalization,29,0,2,0,NaN,NaN,0.038309
13,1,126,generalization,30,6,5,0,NaN,NaN,1.557966
13,1,127,generalization,31,0,10,1,NaN,NaN,0.208238
13,1,128,generalization,32,0,1,0,NaN,NaN,0.209072
13,1,129,generalization,33,11,1,0,NaN,NaN,0.097190
13,1,130,generalization,34,11,10,0,NaN,NaN,0.093919
13,1,131,generalization,35,11,0,0,NaN,NaN,0.059404
13,1,132,generalization,36,2,0,0,NaN,NaN,0.162207
13,1,133,generalization,37,11,11,0,NaN,NaN,0.061101
13,1,134,generalization,38,1,0,0,NaN,NaN,0.000134
13,1,135,generalization,39,0,9,0,NaN,NaN,0.000157
13,1,136,generalization,40,2,2,0,NaN,NaN,0.101646
13,1,137,generalization,41,11,9,0,NaN,NaN,0.249756
13,1,138,generalization,42,9,10,0,NaN,NaN,0.104435
14,1,1,training,1,6,1,0,0,1,10.367494
14,1,2,training,2,5,6,0,1,0,4.558038
14,1,3,training,3,5,6,1,1,1,1.239546
14,1,4,training,4,11,6,1,0,0,1.751907
14,1,5,training,5,10,5,0,0,1,1.675837
14,1,6,training,6,5,0,0,0,1,3.219712
14,1,7,training,7,6,5,1,1,1,0.568982
14,1,8,training,8,6,5,1,1,1,2.389288
14,1,9,training,9,6,5,1,1,1,0.712263
14,1,10,training,10,6,1,0,0,1,0.647887
14,1,11,training,11,10,5,0,0,1,2.682191
14,1,12,training,12,5,0,0,0,1,0.383819
14,1,13,training,13,5,6,1,1,1,0.443824
14,1,14,training,14,5,6,1,1,1,0.336811
14,1,15,training,15,6,5,1,1,1,0.937134
14,1,16,training,16,11,6,0,0,1,0.581276
14,1,17,training,17,5,6,1,1,1,0.384396
14,1,18,training,18,6,1,0,0,1,0.411439
14,1,19,training,19,6,5,1,1,1,0.604590
14,1,20,training,20,5,0,0,0,1,0.350329
14,1,21,training,21,5,6,1,1,1,0.368698
14,1,22,training,22,10,5,0,0,1,0.427784
14,1,23,training,23,6,5,1,1,1,1.256152
14,1,24,training,24,11,6,0,0,1,0.466313
14,1,25,training,25,10,5,0,0,1,0.922653
14,1,26,training,26,11,6,0,0,1,0.349261
14,1,27,training,27,5,6,1,1,1,0.460389
14,1,28,training,28,5,0,0,0,1,0.408675
14,1,29,training,29,5,6,1,1,1,2.392987
14,1,30,training,30,6,5,1,1,1,0.476120
14,1,31,training,31,6,1,0,0,1,0.300382
14,1,32,training,32,6,5,1,1,1,0.970094
14,1,33,training,33,5,0,0,0,1,0.393647
14,1,34,training,34,6,5,1,1,1,0.285413
14,1,35,training,35,5,6,1,1,1,0.270471
14,1,36,training,36,11,6,0,0,1,0.348930
14,1,37,training,37,10,5,0,0,1,0.321316
14,1,38,training,38,6,1,0,0,1,0.310339
14,1,39,training,39,6,5,1,1,1,0.633480
14,1,40,training,40,5,6,1,1,1,0.225063
14,1,41,training,41,6,1,0,0,1,0.780138
14,1,42,training,42,6,5,1,1,1,0.370451
14,1,43,training,43,10,5,0,0,1,0.358184
14,1,44,training,44,11,6,0,0,1,0.305935
14,1,45,training,45,6,5,1,1,1,0.486327
14,1,46,training,46,5,0,0,0,1,0.318103
14,1,47,training,47,5,6,1,1,1,0.426599
14,1,48,training,48,5,6,1,1,1,0.301032
14,1,49,training,49,5,0,0,0,1,0.346033
14,1,50,training,50,10,5,0,0,1,0.288063
14,1,51,training,51,6,5,1,1,1,0.464663
14,1,52,training,52,6,1,0,0,1,0.261400
14,1,53,training,53,5,6,1,1,1,0.300486
14,1,54,training,54,5,6,1,1,1,0.338218
14,1,55,training,55,6,5,1,1,1,0.596072
14,1,56,training,56,11,6,0,0,1,0.443716
14,1,57,training,57,11,6,0,0,1,0.549412
14,1,58,training,58,5,6,1,1,1,0.335062
14,1,59,training,59,6,5,1,1,1,0.900179
14,1,60,training,60,10,5,0,0,1,0.739073
14,1,61,training,61,5,0,0,0,1,0.288608
14,1,62,training,62,6,5,1,1,1,0.393737
14,1,63,training,63,6,1,0,0,1,0.293504
14,1,64,training,64,5,6,1,1,1,0.244707
14,1,65,training,65,5,6,1,1,1,0.358720
14,1,66,training,66,6,5,1,1,1,0.252735
14,1,67,training,67,6,5,1,1,1,0.446172
14,1,68,training,68,10,5,0,0,1,0.416084
14,1,69,training,69,6,1,0,0,1,0.296987
14,1,70,training,70,11,6,0,0,1,0.768087
14,1,71,training,71,5,0,0,0,1,0.405778
14,1,72,training,72,5,6,1,1,1,0.416040
14,1,73,training,73,5,6,1,1,1,0.233961
14,1,74,training,74,6,1,0,0,1,0.450286
14,1,75,training,75,5,6,1,1,1,0.216740
14,1,76,training,76,10,5,0,0,1,0.224500
14,1,77,training,77,11,6,0,0,1,0.216368
14,1,78,training,78,6,5,1,1,1,0.272823
14,1,79,training,79,5,0,0,0,1,0.207979
14,1,80,training,80,6,5,1,1,1,0.267166
14,1,81,training,81,5,6,1,1,1,0.226279
14,1,82,training,82,6,5,1,1,1,0.201427
14,1,83,training,83,6,5,1,1,1,0.207062
14,1,84,training,84,5,0,0,0,1,0.233702
14,1,85,training,85,11,6,0,0,1,0.276325
14,1,86,training,86,10,5,0,0,1,0.187700
14,1,87,training,87,5,6,1,1,1,0.198128
14,1,88,training,88,6,1,0,0,1,0.230037
14,1,89,training,89,5,0,0,0,1,0.205742
14,1,90,training,90,11,6,0,0,1,0.183560
14,1,91,training,91,6,1,0,0,1,0.208073
14,1,92,training,92,5,6,1,1,1,0.231172
14,1,93,training,93,6,5,1,1,1,0.232651
14,1,94,training,94,10,5,0,0,1,0.448896
14,1,95,training,95,5,6,1,1,1,0.315878
14,1,96,training,96,6,5,1,1,1,3.473503
14,1,97,generalization,1,2,9,1,NaN,NaN,4.476286
14,1,98,generalization,2,1,10,1,NaN,NaN,0.488486
14,1,99,generalization,3,11,11,0,NaN,NaN,0.805886
14,1,100,generalization,4,10,2,0,NaN,NaN,0.278513
14,1,101,generalization,5,1,2,0,NaN,NaN,4.868398
14,1,102,generalization,6,9,2,0,NaN,NaN,1.017210
14,1,103,generalization,7,11,10,0,NaN,NaN,1.816392
14,1,104,generalization,8,11,9,0,NaN,NaN,0.423366
14,1,105,generalization,9,11,1,0,NaN,NaN,3.023383
14,1,106,generalization,10,10,0,0,NaN,NaN,0.230620
14,1,107,generalization,11,1,0,0,NaN,NaN,0.782797
14,1,108,generalization,12,0,0,0,NaN,NaN,0.280046
14,1,109,generalization,13,9,1,0,NaN,NaN,0.654088
14,1,110,generalization,14,2,11,1,NaN,NaN,0.564705
14,1,111,generalization,15,6,1,0,NaN,NaN,0.302664
14,1,112,generalization,16,0,9,1,NaN,NaN,0.259466
14,1,113,generalization,17,2,1,0,NaN,NaN,0.826201
14,1,114,generalization,18,0,1,0,NaN,NaN,0.874131
14,1,115,generalization,19,1,9,1,NaN,NaN,0.616139
14,1,116,generalization,20,10,5,0,NaN,NaN,0.343998
14,1,117,generalization,21,2,2,0,NaN,NaN,1.523417
14,1,118,generalization,22,11,0,0,NaN,NaN,0.407125
14,1,119,generalization,23,11,2,0,NaN,NaN,0.191880
14,1,120,generalization,24,5,6,1,NaN,NaN,0.825298
14,1,121,generalization,25,10,11,0,NaN,NaN,0.449304
14,1,122,generalization,26,10,10,0,NaN,NaN,0.216006
14,1,123,generalization,27,1,1,0,NaN,NaN,0.223331
14,1,124,generalization,28,0,10,1,NaN,NaN,1.007460
14,1,125,generalization,29,9,0,0,NaN,NaN,0.247290
14,1,126,generalization,30,5,0,0,NaN,NaN,0.366757
14,1,127,generalization,31,6,5,1,NaN,NaN,2.264724
14,1,128,generalization,32,0,2,0,NaN,NaN,0.558918
14,1,129,generalization,33,1,11,1,NaN,NaN,0.664839
14,1,130,generalization,34,2,10,1,NaN,NaN,0.214874
14,1,131,generalization,35,10,9,0,NaN,NaN,0.742939
14,1,132,generalization,36,9,11,0,NaN,NaN,0.240911
14,1,133,generalization,37,0,11,1,NaN,NaN,0.312332
14,1,134,generalization,38,10,1,0,NaN,NaN,0.213245
14,1,135,generalization,39,2,0,0,NaN,NaN,1.061979
14,1,136,generalization,40,9,9,0,NaN,NaN,0.292345
14,1,137,generalization,41,11,6,0,NaN,NaN,0.201229
14,1,138,generalization,42,9,10,0,NaN,NaN,0.321917
15,0,1,training,1,11,6,0,0,1,2.272695
15,0,2,training,2,5,6,0,1,0,2.765225
15,0,3,training,3,6,5,1,1,1,1.693842
15,0,4,training,4,6,5,1,1,1,0.793087
15,0,5,training,5,5,6,1,1,1,1.659127
15,0,6,training,6,5,0,1,0,0,1.032251
15,0,7,training,7,6,1,1,0,0,0.801018
15,0,8,training,8,10,5,0,0,1,0.592350
15,0,9,training,9,5,0,0,0,1,0.705963
15,0,10,training,10,5,6,1,1,1,1.477428
15,0,11,training,11,6,1,0,0,1,1.175978
15,0,12,training,12,6,5,1,1,1,0.525268
15,0,13,training,13,11,6,0,0,1,1.844594
15,0,14,training,14,5,6,0,1,0,0.826422
15,0,15,training,15,6,5,0,1,0,1.503131
15,0,16,training,16,10,5,0,0,1,0.437722
15,0,17,training,17,6,5,1,1,1,0.578600
15,0,18,training,18,5,6,0,1,0,2.735970
15,0,19,training,19,6,5,1,1,1,0.786223
15,0,20,training,20,11,6,0,0,1,0.510342
15,0,21,training,21,6,1,1,0,0,0.868559
15,0,22,training,22,10,5,0,0,1,0.560558
15,0,23,training,23,5,6,0,1,0,2.234407
15,0,24,training,24,5,0,1,0,0,0.718868
15,0,25,training,25,5,0,0,0,1,1.001253
15,0,26,training,26,11,6,0,0,1,0.377426
15,0,27,training,27,10,5,0,0,1,2.122234
15,0,28,training,28,5,6,1,1,1,2.447857
15,0,29,training,29,5,6,1,1,1,0.301600
15,0,30,training,30,6,5,1,1,1,0.377866
15,0,31,training,31,6,1,1,0,0,0.809726
15,0,32,training,32,6,5,0,1,0,0.804129
15,0,33,training,33,6,5,1,1,1,0.476891
15,0,34,training,34,11,6,0,0,1,0.779423
15,0,35,training,35,5,6,1,1,1,1.144507
15,0,36,training,36,5,6,1,1,1,0.469176
15,0,37,training,37,6,1,0,0,1,1.623726
15,0,38,training,38,5,0,0,0,1,0.752753
15,0,39,training,39,6,5,1,1,1,3.438867
15,0,40,training,40,10,5,0,0,1,0.792257
15,0,41,training,41,5,0,0,0,1,1.600361
15,0,42,training,42,6,5,1,1,1,1.319682
15,0,43,training,43,6,1,0,0,1,0.694385
15,0,44,training,44,6,5,0,1,0,0.576678
15,0,45,training,45,11,6,0,0,1,0.265584
15,0,46,training,46,10,5,0,0,1,0.263461
15,0,47,training,47,5,6,1,1,1,0.983547
15,0,48,training,48,5,6,1,1,1,0.363024
15,0,49,training,49,6,5,1,1,1,0.706613
15,0,50,training,50,6,1,0,0,1,0.775495
15,0,51,training,51,5,0,0,0,1,0.486364
15,0,52,training,52,5,6,1,1,1,2.491968
15,0,53,training,53,6,5,1,1,1,1.219579
15,0,54,training,54,10,5,0,0,1,0.560148
15,0,55,training,55,11,6,0,0,1,0.247296
15,0,56,training,56,5,6,1,1,1,0.955071
15,0,57,training,57,5,6,1,1,1,0.569811
15,0,58,training,58,10,5,0,0,1,0.598756
15,0,59,training,59,6,5,1,1,1,0.472945
15,0,60,training,60,11,6,0,0,1,0.419137
15,0,61,training,61,6,5,1,1,1,1.180285
15,0,62,training,62,6,1,0,0,1,0.533712
15,0,63,training,63,5,0,0,0,1,0.474083
15,0,64,training,64,5,6,1,1,1,0.440955
15,0,65,training,65,11,6,0,0,1,1.041960
15,0,66,training,66,5,6,1,1,1,1.996031
15,0,67,training,67,6,5,1,1,1,0.848549
15,0,68,training,68,5,6,1,1,1,7.397152
15,0,69,training,69,6,1,0,0,1,0.279408
15,0,70,training,70,6,5,1,1,1,0.973087
15,0,71,training,71,10,5,0,0,1,0.605913
15,0,72,training,72,5,0,0,0,1,1.448824
15,0,73,training,73,11,6,0,0,1,0.288259
15,0,74,training,74,6,1,1,0,0,1.786017
15,0,75,training,75,5,0,1,0,0,0.439055
15,0,76,training,76,5,6,1,1,1,0.849964
15,0,77,training,77,6,5,1,1,1,0.122833
15,0,78,training,78,10,5,0,0,1,0.677923
15,0,79,training,79,6,5,1,1,1,0.528341
15,0,80,training,80,5,6,1,1,1,0.633316
15,0,81,training,81,5,0,0,0,1,1.922881
15,0,82,training,82,5,6,1,1,1,1.081270
15,0,83,training,83,10,5,0,0,1,0.715280
15,0,84,training,84,6,5,0,1,0,1.914849
15,0,85,training,85,6,1,1,0,0,1.476107
15,0,86,training,86,5,6,0,1,0,0.431499
15,0,87,training,87,6,5,1,1,1,0.387017
15,0,88,training,88,11,6,0,0,1,0.453417
15,0,89,training,89,11,6,0,0,1,0.183043
15,0,90,training,90,5,0,0,0,1,1.097441
15,0,91,training,91,5,6,1,1,1,1.096158
15,0,92,training,92,10,5,0,0,1,0.297759
15,0,93,training,93,6,5,0,1,0,1.842767
15,0,94,training,94,6,5,1,1,1,0.591397
15,0,95,training,95,5,6,1,1,1,0.387680
15,0,96,training,96,6,1,0,0,1,0.468776
15,0,97,generalization,1,9,10,0,NaN,NaN,3.245259
15,0,98,generalization,2,2,1,0,NaN,NaN,2.987039
15,0,99,generalization,3,0,9,1,NaN,NaN,1.076647
15,0,100,generalization,4,11,1,0,NaN,NaN,1.338140
15,0,101,generalization,5,6,1,1,NaN,NaN,6.125181
15,0,102,generalization,6,11,9,0,NaN,NaN,0.879487
15,0,103,generalization,7,6,5,1,NaN,NaN,2.533423
15,0,104,generalization,8,1,2,0,NaN,NaN,2.215521
15,0,105,generalization,9,11,10,0,NaN,NaN,0.543935
15,0,106,generalization,10,10,1,0,NaN,NaN,0.275017
15,0,107,generalization,11,2,10,1,NaN,NaN,1.065111
15,0,108,generalization,12,2,2,1,NaN,NaN,0.447902
15,0,109,generalization,13,0,10,1,NaN,NaN,2.742304
15,0,110,generalization,14,0,11,1,NaN,NaN,0.409940
15,0,111,generalization,15,9,0,0,NaN,NaN,0.531176
15,0,112,generalization,16,1,0,0,NaN,NaN,1.174973
15,0,113,generalization,17,9,1,0,NaN,NaN,1.600804
15,0,114,generalization,18,0,0,0,NaN,NaN,2.585130
15,0,115,generalization,19,1,10,1,NaN,NaN,0.521944
15,0,116,generalization,20,11,11,0,NaN,NaN,0.645842
15,0,117,generalization,21,2,0,0,NaN,NaN,1.589131
15,0,118,generalization,22,9,2,0,NaN,NaN,0.494212
15,0,119,generalization,23,11,2,0,NaN,NaN,1.459656
15,0,120,generalization,24,2,11,1,NaN,NaN,3.545862
15,0,121,generalization,25,9,9,0,NaN,NaN,0.852384
15,0,122,generalization,26,10,2,0,NaN,NaN,2.714936
15,0,123,generalization,27,5,6,1,NaN,NaN,1.422920
15,0,124,generalization,28,11,6,0,NaN,NaN,0.638652
15,0,125,generalization,29,11,0,0,NaN,NaN,0.309948
15,0,126,generalization,30,10,5,0,NaN,NaN,0.722756
15,0,127,generalization,31,1,9,1,NaN,NaN,0.790665
15,0,128,generalization,32,9,11,1,NaN,NaN,8.135029
15,0,129,generalization,33,5,0,0,NaN,NaN,2.087494
15,0,130,generalization,34,10,9,0,NaN,NaN,9.092223
15,0,131,generalization,35,0,2,1,NaN,NaN,0.765626
15,0,132,generalization,36,10,10,0,NaN,NaN,0.871997
15,0,133,generalization,37,1,1,0,NaN,NaN,1.909477
15,0,134,generalization,38,10,0,0,NaN,NaN,1.273727
15,0,135,generalization,39,1,11,0,NaN,NaN,2.871623
15,0,136,generalization,40,2,9,1,NaN,NaN,0.860194
15,0,137,generalization,41,0,1,0,NaN,NaN,0.842054
15,0,138,generalization,42,10,11,0,NaN,NaN,0.816556
16,3,1,training,1,5,6,0,1,0,3.299855
16,3,2,training,2,6,5,1,1,1,1.166305
16,3,3,training,3,5,0,0,0,1,0.902959
16,3,4,training,4,6,1,0,0,1,0.793475
16,3,5,training,5,10,5,1,0,0,0.426654
16,3,6,training,6,6,5,1,1,1,0.501093
16,3,7,training,7,11,6,0,0,1,0.803714
16,3,8,training,8,5,6,1,1,1,0.632158
16,3,9,training,9,5,0,0,0,1,0.691422
16,3,10,training,10,6,5,1,1,1,0.426482
16,3,11,training,11,5,6,0,1,0,0.491613
16,3,12,training,12,6,5,1,1,1,0.451985
16,3,13,training,13,10,5,0,0,1,0.399679
16,3,14,training,14,5,6,1,1,1,0.441910
16,3,15,training,15,11,6,0,0,1,0.393095
16,3,16,training,16,6,1,0,0,1,0.753799
16,3,17,training,17,6,5,1,1,1,1.097575
16,3,18,training,18,6,5,1,1,1,0.300825
16,3,19,training,19,6,1,0,0,1,0.460423
16,3,20,training,20,5,6,1,1,1,0.357146
16,3,21,training,21,11,6,0,0,1,0.709182
16,3,22,training,22,5,0,0,0,1,0.691255
16,3,23,training,23,5,6,1,1,1,0.456823
16,3,24,training,24,10,5,0,0,1,0.534680
16,3,25,training,25,5,6,1,1,1,0.325990
16,3,26,training,26,5,0,0,0,1,0.514349
16,3,27,training,27,11,6,0,0,1,0.740858
16,3,28,training,28,6,5,1,1,1,0.414491
16,3,29,training,29,6,5,1,1,1,0.306818
16,3,30,training,30,10,5,0,0,1,0.254991
16,3,31,training,31,6,1,0,0,1,0.715687
16,3,32,training,32,5,6,1,1,1,0.254980
16,3,33,training,33,5,0,0,0,1,0.400221
16,3,34,training,34,5,6,1,1,1,0.219045
16,3,35,training,35,10,5,0,0,1,2.083315
16,3,36,training,36,5,6,1,1,1,0.303843
16,3,37,training,37,6,5,1,1,1,0.866333
16,3,38,training,38,6,1,0,0,1,0.827740
16,3,39,training,39,6,5,1,1,1,0.661113
16,3,40,training,40,11,6,0,0,1,0.361684
16,3,41,training,41,5,0,0,0,1,0.750143
16,3,42,training,42,5,6,1,1,1,0.219575
16,3,43,training,43,6,5,1,1,1,1.420662
16,3,44,training,44,6,5,1,1,1,0.302463
16,3,45,training,45,10,5,0,0,1,0.576750
16,3,46,training,46,6,1,0,0,1,0.501281
16,3,47,training,47,11,6,0,0,1,0.332622
16,3,48,training,48,5,6,1,1,1,0.277853
16,3,49,training,49,10,5,0,0,1,0.917878
16,3,50,training,50,5,0,1,0,0,0.328352
16,3,51,training,51,6,1,0,0,1,0.446420
16,3,52,training,52,11,6,0,0,1,0.329364
16,3,53,training,53,6,5,1,1,1,0.277808
16,3,54,training,54,6,5,1,1,1,0.225957
16,3,55,training,55,5,6,1,1,1,0.203934
16,3,56,training,56,5,6,1,1,1,0.212072
16,3,57,training,57,5,6,1,1,1,0.225321
16,3,58,training,58,10,5,0,0,1,0.289606
16,3,59,training,59,5,6,1,1,1,0.231472
16,3,60,training,60,5,0,0,0,1,0.962686
16,3,61,training,61,11,6,0,0,1,0.331214
16,3,62,training,62,6,5,1,1,1,0.228109
16,3,63,training,63,6,1,0,0,1,0.601122
16,3,64,training,64,6,5,1,1,1,0.218909
16,3,65,training,65,5,6,1,1,1,0.213105
16,3,66,training,66,11,6,0,0,1,0.287543
16,3,67,training,67,6,5,1,1,1,0.263988
16,3,68,training,68,5,6,1,1,1,0.296600
16,3,69,training,69,5,0,0,0,1,0.361884
16,3,70,training,70,6,5,1,1,1,0.355401
16,3,71,training,71,6,1,0,0,1,0.691696
16,3,72,training,72,10,5,0,0,1,0.352099
16,3,73,training,73,5,0,1,0,0,0.122517
16,3,74,training,74,11,6,0,0,1,0.424396
16,3,75,training,75,6,1,0,0,1,0.198894
16,3,76,training,76,6,5,1,1,1,0.386947
16,3,77,training,77,6,5,1,1,1,0.956747
16,3,78,training,78,5,6,1,1,1,0.947419
16,3,79,training,79,5,6,1,1,1,0.077245
16,3,80,training,80,10,5,0,0,1,0.512247
16,3,81,training,81,5,6,1,1,1,0.125092
16,3,82,training,82,10,5,0,0,1,0.312825
16,3,83,training,83,6,5,1,1,1,0.056924
16,3,84,training,84,11,6,0,0,1,0.603617
16,3,85,training,85,5,6,1,1,1,4.120715
16,3,86,training,86,5,0,0,0,1,0.756979
16,3,87,training,87,6,5,1,1,1,0.387305
16,3,88,training,88,6,1,0,0,1,0.372936
16,3,89,training,89,6,1,0,0,1,0.520417
16,3,90,training,90,5,6,1,1,1,0.438866
16,3,91,training,91,5,6,1,1,1,1.827980
16,3,92,training,92,10,5,0,0,1,1.960427
16,3,93,training,93,11,6,0,0,1,3.093789
16,3,94,training,94,6,5,1,1,1,4.049514
16,3,95,training,95,6,5,1,1,1,2.658771
16,3,96,training,96,5,0,0,0,1,0.562579
16,3,97,generalization,1,10,0,0,NaN,NaN,3.658513
16,3,98,generalization,2,10,5,0,NaN,NaN,1.281251
16,3,99,generalization,3,2,0,0,NaN,NaN,0.723294
16,3,100,generalization,4,0,11,1,NaN,NaN,3.246453
16,3,101,generalization,5,2,9,1,NaN,NaN,0.602424
16,3,102,generalization,6,9,2,0,NaN,NaN,4.025603
16,3,103,generalization,7,9,10,1,NaN,NaN,0.393721
16,3,104,generalization,8,2,10,1,NaN,NaN,1.044603
16,3,105,generalization,9,10,10,0,NaN,NaN,0.245907
16,3,106,generalization,10,11,6,0,NaN,NaN,0.726986
16,3,107,generalization,11,1,1,1,NaN,NaN,0.616330
16,3,108,generalization,12,11,11,0,NaN,NaN,1.442936
16,3,109,generalization,13,11,0,1,NaN,NaN,3.824392
16,3,110,generalization,14,10,11,0,NaN,NaN,0.563149
16,3,111,generalization,15,2,11,1,NaN,NaN,0.754423
16,3,112,generalization,16,0,2,0,NaN,NaN,0.622390
16,3,113,generalization,17,9,0,1,NaN,NaN,1.799045
16,3,114,generalization,18,1,9,1,NaN,NaN,0.397899
16,3,115,generalization,19,10,1,1,NaN,NaN,1.321010
16,3,116,generalization,20,11,9,0,NaN,NaN,3.393523
16,3,117,generalization,21,2,1,0,NaN,NaN,0.891486
16,3,118,generalization,22,0,10,1,NaN,NaN,1.040649
16,3,119,generalization,23,5,6,1,NaN,NaN,3.515917
16,3,120,generalization,24,9,1,1,NaN,NaN,1.337412
16,3,121,generalization,25,11,2,1,NaN,NaN,0.402362
16,3,122,generalization,26,0,9,1,NaN,NaN,0.631275
16,3,123,generalization,27,6,5,0,NaN,NaN,1.798206
16,3,124,generalization,28,11,10,0,NaN,NaN,0.580971
16,3,125,generalization,29,1,10,1,NaN,NaN,0.692633
16,3,126,generalization,30,10,9,0,NaN,NaN,0.376831
16,3,127,generalization,31,9,11,0,NaN,NaN,0.672995
16,3,128,generalization,32,1,0,0,NaN,NaN,1.220740
16,3,129,generalization,33,2,2,0,NaN,NaN,0.244841
16,3,130,generalization,34,0,0,0,NaN,NaN,0.268000
16,3,131,generalization,35,5,0,0,NaN,NaN,0.219506
16,3,132,generalization,36,11,1,1,NaN,NaN,0.353883
16,3,133,generalization,37,1,11,1,NaN,NaN,0.497564
16,3,134,generalization,38,1,2,1,NaN,NaN,0.807142
16,3,135,generalization,39,10,2,0,NaN,NaN,0.876476
16,3,136,generalization,40,0,1,1,NaN,NaN,0.949419
16,3,137,generalization,41,9,9,0,NaN,NaN,0.566555
16,3,138,generalization,42,6,1,0,NaN,NaN,1.133810
17,4,1,training,1,11,6,0,0,1,34.495798
17,4,2,training,2,6,5,0,1,0,1.627477
17,4,3,training,3,5,6,1,1,1,1.385795
17,4,4,training,4,5,0,1,0,0,0.933049
17,4,5,training,5,10,5,0,0,1,0.566463
17,4,6,training,6,6,1,0,0,1,0.589746
17,4,7,training,7,6,5,1,1,1,1.005312
17,4,8,training,8,5,6,1,1,1,0.473354
17,4,9,training,9,6,5,1,1,1,0.277540
17,4,10,training,10,11,6,0,0,1,0.333571
17,4,11,training,11,6,5,1,1,1,0.334310
17,4,12,training,12,5,6,1,1,1,0.251659
17,4,13,training,13,10,5,0,0,1,0.274823
17,4,14,training,14,5,0,0,0,1,0.711017
17,4,15,training,15,6,1,0,0,1,0.296554
17,4,16,training,16,5,6,1,1,1,0.276605
17,4,17,training,17,6,1,0,0,1,0.035749
17,4,18,training,18,5,0,0,0,1,0.187105
17,4,19,training,19,6,5,1,1,1,0.074714
17,4,20,training,20,5,6,1,1,1,0.098598
17,4,21,training,21,5,6,1,1,1,0.181073
17,4,22,training,22,10,5,0,0,1,0.003138
17,4,23,training,23,11,6,0,0,1,0.088694
17,4,24,training,24,6,5,1,1,1,0.131597
17,4,25,training,25,6,1,0,0,1,0.383014
17,4,26,training,26,5,0,0,0,1,0.233489
17,4,27,training,27,6,5,1,1,1,0.081212
17,4,28,training,28,11,6,0,0,1,0.089608
17,4,29,training,29,6,5,1,1,1,0.057153
17,4,30,training,30,5,6,1,1,1,0.053525
17,4,31,training,31,5,6,1,1,1,0.026346
17,4,32,training,32,10,5,0,0,1,0.000184
17,4,33,training,33,5,0,0,0,1,0.590565
17,4,34,training,34,6,5,1,1,1,0.097761
17,4,35,training,35,6,1,0,0,1,0.402176
17,4,36,training,36,5,6,1,1,1,0.012022
17,4,37,training,37,5,6,1,1,1,0.059385
17,4,38,training,38,11,6,0,0,1,0.008836
17,4,39,training,39,10,5,0,0,1,0.911166
