subjectid,condition,counterbalance,responsenumber,phase,trialnumber,F1,F2,response,correctresponse,accuracy,rt
4,full,5,49,training,49,5,5,0,0,1,0.109331
4,full,5,50,training,50,1,5,1,1,1,0.096164
4,full,5,51,training,51,1,1,0,0,1,0.003299
4,full,5,52,training,52,6,0,1,1,1,0.537200
4,full,5,53,training,53,6,6,0,0,1,0.000105
4,full,5,54,training,54,5,1,1,1,1,0.658411
4,full,5,55,training,55,0,0,0,0,1,0.494814
4,full,5,56,training,56,0,6,1,1,1,0.000139
4,full,5,57,training,57,6,6,0,0,1,0.000089
4,full,5,58,training,58,0,0,0,0,1,0.000091
4,full,5,59,training,59,5,1,1,1,1,0.000151
4,full,5,60,training,60,5,5,0,0,1,0.167826
4,full,5,61,training,61,1,1,0,0,1,1.051436
4,full,5,62,training,62,0,6,1,1,1,0.335894
4,full,5,63,training,63,1,5,1,1,1,0.312898
4,full,5,64,training,64,6,0,1,1,1,0.120137
4,full,5,65,training,65,5,1,1,1,1,0.332458
4,full,5,66,training,66,1,1,0,0,1,0.187683
4,full,5,67,training,67,6,6,0,0,1,1.670803
4,full,5,68,training,68,5,5,0,0,1,0.346740
4,full,5,69,training,69,0,0,0,1,0,0.000143
4,full,5,70,training,70,1,5,1,1,1,1.976270
4,full,5,71,training,71,6,0,1,1,1,0.000148
4,full,5,72,training,72,0,6,1,1,1,0.000141
4,full,5,73,training,73,5,1,1,0,0,0.209789
4,full,5,74,training,74,1,5,1,0,0,0.000106
4,full,5,75,training,75,0,0,0,0,1,1.861718
4,full,5,76,training,76,6,6,0,0,1,0.397660
4,full,5,77,training,77,1,1,0,0,1,1.832384
4,full,5,78,training,78,5,5,0,0,1,0.800837
4,full,5,79,training,79,0,6,1,1,1,0.053225
4,full,5,80,training,80,6,0,1,1,1,0.306413
4,full,5,81,training,81,0,0,0,0,1,0.000093
4,full,5,82,training,82,5,1,1,1,1,0.534656
4,full,5,83,training,83,6,6,0,0,1,1.028182
4,full,5,84,training,84,6,0,1,1,1,0.311045
4,full,5,85,training,85,1,5,1,1,1,0.468997
4,full,5,86,training,86,5,5,0,0,1,1.098119
4,full,5,87,training,87,1,1,0,0,1,1.945263
4,full,5,88,training,88,0,6,1,1,1,2.510430
4,full,5,89,training,89,0,6,1,1,1,1.638836
4,full,5,90,training,90,1,1,0,0,1,0.000104
4,full,5,91,training,91,6,0,1,1,1,1.158385
4,full,5,92,training,92,1,5,1,1,1,0.187115
4,full,5,93,training,93,0,0,0,0,1,2.302740
4,full,5,94,training,94,5,5,0,0,1,0.517055
4,full,5,95,training,95,5,1,1,1,1,0.077423
4,full,5,96,training,96,6,6,0,0,1,0.012606
4,full,5,97,generalization,1,4,4,0,NaN,NaN,1.278925
4,full,5,98,generalization,2,2,6,1,NaN,NaN,1.282004
4,full,5,99,generalization,3,5,0,1,NaN,NaN,0.331287
4,full,5,100,generalization,4,3,3,1,NaN,NaN,1.103983
4,full,5,101,generalization,5,1,0,0,NaN,NaN,0.333091
4,full,5,102,generalization,6,0,2,0,NaN,NaN,2.579382
4,full,5,103,generalization,7,1,4,1,NaN,NaN,0.805047
4,full,5,104,generalization,8,3,4,0,NaN,NaN,3.761801
4,full,5,105,generalization,9,5,2,1,NaN,NaN,0.229766
4,full,5,106,generalization,10,0,6,1,NaN,NaN,0.957810
4,full,5,107,generalization,11,2,3,1,NaN,NaN,4.452929
4,full,5,108,generalization,12,2,4,1,NaN,NaN,0.843662
4,full,5,109,generalization,13,3,0,1,NaN,NaN,5.287591
4,full,5,110,generalization,14,6,4,0,NaN,NaN,0.043980
4,full,5,111,generalization,15,0,0,0,NaN,NaN,0.102728
4,full,5,112,generalization,16,4,1,1,NaN,NaN,0.754722
4,full,5,113,generalization,17,5,1,1,NaN,NaN,0.673109
4,full,5,114,generalization,18,2,1,1,NaN,NaN,1.635065
4,full,5,115,generalization,19,2,2,1,NaN,NaN,1.671917
4,full,5,116,generalization,20,4,5,0,NaN,NaN,0.000089
4,full,5,117,generalization,21,2,5,1,NaN,NaN,1.704240
4,full,5,118,generalization,22,0,5,1,NaN,NaN,0.562134
4,full,5,119,generalization,23,5,3,0,NaN,NaN,3.561301
4,full,5,120,generalization,24,6,1,1,NaN,NaN,0.431277
4,full,5,121,generalization,25,1,2,0,NaN,NaN,2.875573
4,full,5,122,generalization,26,6,0,1,NaN,NaN,0.533972
4,full,5,123,generalization,27,0,3,0,NaN,NaN,2.372368
4,full,5,124,generalization,28,3,5,0,NaN,NaN,4.105415
4,full,5,125,generalization,29,1,3,0,NaN,NaN,0.963407
4,full,5,126,generalization,30,0,4,0,NaN,NaN,1.237479
4,full,5,127,generalization,31,4,2,1,NaN,NaN,1.224687
4,full,5,128,generalization,32,3,1,1,NaN,NaN,0.875316
4,full,5,129,generalization,33,1,6,1,NaN,NaN,0.131323
4,full,5,130,generalization,34,2,0,0,NaN,NaN,1.151268
4,full,5,131,generalization,35,3,6,0,NaN,NaN,2.141171
4,full,5,132,generalization,36,6,6,0,NaN,NaN,0.236080
4,full,5,133,generalization,37,6,2,1,NaN,NaN,0.938426
4,full,5,134,generalization,38,1,1,0,NaN,NaN,0.243953
4,full,5,135,generalization,39,5,5,0,NaN,NaN,1.803231
4,full,5,136,generalization,40,4,3,0,NaN,NaN,0.169920
4,full,5,137,generalization,41,4,6,0,NaN,NaN,0.000094
4,full,5,138,generalization,42,6,5,0,NaN,NaN,1.046263
4,full,5,139,generalization,43,4,0,1,NaN,NaN,1.401037
4,full,5,140,generalization,44,5,6,0,NaN,NaN,0.000091
4,full,5,141,generalization,45,1,5,1,NaN,NaN,0.413022
4,full,5,142,generalization,46,0,1,0,NaN,NaN,0.071369
4,full,5,143,generalization,47,3,2,1,NaN,NaN,0.000146
4,full,5,144,generalization,48,5,4,0,NaN,NaN,0.440050
4,full,5,145,generalization,49,6,3,0,NaN,NaN,0.970570
5,full,8,1,training,1,1,5,1,0,0,2.102093
5,full,8,2,training,2,6,6,0,1,0,0.961712
5,full,8,3,training,3,1,1,0,1,0,1.291971
5,full,8,4,training,4,6,0,1,1,1,2.734271
5,full,8,5,training,5,0,0,0,0,1,0.715406
5,full,8,6,training,6,5,5,0,0,1,1.313772
5,full,8,7,training,7,5,1,1,1,1,0.093736
5,full,8,8,training,8,0,6,1,1,1,0.553802
5,full,8,9,training,9,1,1,0,0,1,0.298104
5,full,8,10,training,10,6,0,1,1,1,1.994811
5,full,8,11,training,11,5,5,0,0,1,1.115210
5,full,8,12,training,12,1,5,1,1,1,0.000144
5,full,8,13,training,13,6,6,0,0,1,0.742341
5,full,8,14,training,14,0,6,1,1,1,0.017085
5,full,8,15,training,15,5,1,1,0,0,0.501108
5,full,8,16,training,16,0,0,0,0,1,0.591868
5,full,8,17,training,17,5,1,1,1,1,0.075431
5,full,8,18,training,18,6,6,0,0,1,0.001749
5,full,8,19,training,19,5,5,0,1,0,2.178578
5,full,8,20,training,20,0,0,0,0,1,1.342904
5,full,8,21,training,21,6,0,1,1,1,1.964831
5,full,8,22,training,22,1,5,1,1,1,2.090776
5,full,8,23,training,23,0,6,1,1,1,2.329939
5,full,8,24,training,24,1,1,0,0,1,1.389881
5,full,8,25,training,25,0,0,0,0,1,0.107481
5,full,8,26,training,26,6,6,0,0,1,0.647454
5,full,8,27,training,27,6,0,1,1,1,1.298587
5,full,8,28,training,28,1,1,0,0,1,0.187768
5,full,8,29,training,29,0,6,1,1,1,0.000150
5,full,8,30,training,30,5,5,0,0,1,1.372158
5,full,8,31,training,31,1,5,1,1,1,0.000141
5,full,8,32,training,32,5,1,1,1,1,0.000161
5,full,8,33,training,33,0,6,1,1,1,0.717164
5,full,8,34,training,34,1,5,1,1,1,2.431948
5,full,8,35,training,35,1,1,0,0,1,0.166696
5,full,8,36,training,36,5,5,0,0,1,0.027480
5,full,8,37,training,37,6,6,0,0,1,1.450997
5,full,8,38,training,38,5,1,1,1,1,0.813781
5,full,8,39,training,39,6,0,1,1,1,0.765358
5,full,8,40,training,40,0,0,0,0,1,1.033344
5,full,8,41,training,41,5,1,1,1,1,2.486422
5,full,8,42,training,42,0,0,0,0,1,2.449944
5,full,8,43,training,43,5,5,0,0,1,0.240776
5,full,8,44,training,44,1,1,0,0,1,1.656693
5,full,8,45,training,45,1,5,1,1,1,0.411437
5,full,8,46,training,46,6,6,0,0,1,0.570979
5,full,8,47,training,47,6,0,1,1,1,0.002919
5,full,8,48,training,48,0,6,1,1,1,1.382070
5,full,8,49,training,49,6,0,1,1,1,0.044450
5,full,8,50,training,50,1,1,0,0,1,0.714027
5,full,8,51,training,51,6,6,0,0,1,0.971203
5,full,8,52,training,52,5,1,1,1,1,0.164794
5,full,8,53,training,53,0,6,1,1,1,0.075957
5,full,8,54,training,54,0,0,0,0,1,0.146329
5,full,8,55,training,55,1,5,1,1,1,0.046249
5,full,8,56,training,56,5,5,0,0,1,0.049035
5,full,8,57,training,57,1,5,1,1,1,0.640982
5,full,8,58,training,58,0,0,0,0,1,0.029340
5,full,8,59,training,59,1,1,0,0,1,2.291278
5,full,8,60,training,60,5,5,0,0,1,0.536770
5,full,8,61,training,61,5,1,1,1,1,0.573589
5,full,8,62,training,62,6,0,1,1,1,0.387971
5,full,8,63,training,63,0,6,1,1,1,0.973544
5,full,8,64,training,64,6,6,0,0,1,0.529854
5,full,8,65,training,65,1,5,1,1,1,0.894248
5,full,8,66,training,66,6,6,0,0,1,1.752645
5,full,8,67,training,67,0,0,0,0,1,0.556602
5,full,8,68,training,68,5,1,1,1,1,0.167753
5,full,8,69,training,69,5,5,0,0,1,0.135307
5,full,8,70,training,70,0,6,1,1,1,0.010513
5,full,8,71,training,71,1,1,0,0,1,0.466411
5,full,8,72,training,72,6,0,1,1,1,0.876848
5,full,8,73,training,73,5,1,1,1,1,7.419782
5,full,8,74,training,74,0,6,1,0,0,0.103062
5,full,8,75,training,75,5,5,0,0,1,1.570992
5,full,8,76,training,76,6,0,1,1,1,3.698848
5,full,8,77,training,77,1,1,0,0,1,0.228171
5,full,8,78,training,78,0,0,0,0,1,0.000090
5,full,8,79,training,79,1,5,1,1,1,0.325255
5,full,8,80,training,80,6,6,0,0,1,0.000094
5,full,8,81,training,81,6,6,0,0,1,0.220441
5,full,8,82,training,82,1,1,0,0,1,0.180828
5,full,8,83,training,83,1,5,1,1,1,0.322339
5,full,8,84,training,84,0,6,1,1,1,0.176301
5,full,8,85,training,85,5,5,0,0,1,0.493024
5,full,8,86,training,86,5,1,1,1,1,0.833467
5,full,8,87,training,87,0,0,0,0,1,0.298192
5,full,8,88,training,88,6,0,1,1,1,0.833743
5,full,8,89,training,89,1,1,0,0,1,0.118918
5,full,8,90,training,90,1,5,1,1,1,1.178442
5,full,8,91,training,91,5,1,1,1,1,0.000151
5,full,8,92,training,92,0,0,0,0,1,0.068464
5,full,8,93,training,93,5,5,0,0,1,0.163591
5,full,8,94,training,94,0,6,1,1,1,0.368425
5,full,8,95,training,95,6,0,1,1,1,1.132341
5,full,8,96,training,96,6,6,0,0,1,0.014728
5,full,8,97,generalization,1,4,5,0,NaN,NaN,1.075345
5,full,8,98,generalization,2,2,0,0,NaN,NaN,2.085239
5,full,8,99,generalization,3,2,4,1,NaN,NaN,0.588558
5,full,8,100,generalization,4,3,5,1,NaN,NaN,1.389285
5,full,8,101,generalization,5,4,3,1,NaN,NaN,6.293891
5,full,8,102,generalization,6,5,0,1,NaN,NaN,0.658692
5,full,8,103,generalization,7,4,6,0,NaN,NaN,1.557949
5,full,8,104,generalization,8,0,4,1,NaN,NaN,0.924679
5,full,8,105,generalization,9,5,6,0,NaN,NaN,0.017443
5,full,8,106,generalization,10,5,1,1,NaN,NaN,0.000144
5,full,8,107,generalization,11,6,5,0,NaN,NaN,0.000099
5,full,8,108,generalization,12,3,3,0,NaN,NaN,0.673323
5,full,8,109,generalization,13,2,1,0,NaN,NaN,0.349305
5,full,8,110,generalization,14,0,6,1,NaN,NaN,0.502506
5,full,8,111,generalization,15,1,2,0,NaN,NaN,0.080117
5,full,8,112,generalization,16,1,4,1,NaN,NaN,1.410084
5,full,8,113,generalization,17,5,5,0,NaN,NaN,0.562060
5,full,8,114,generalization,18,6,3,1,NaN,NaN,0.445978
5,full,8,115,generalization,19,3,0,0,NaN,NaN,0.000093
5,full,8,116,generalization,20,0,3,1,NaN,NaN,0.487113
5,full,8,117,generalization,21,1,5,1,NaN,NaN,1.054253
5,full,8,118,generalization,22,3,2,0,NaN,NaN,0.142731
5,full,8,119,generalization,23,6,6,0,NaN,NaN,0.349100
5,full,8,120,generalization,24,2,2,0,NaN,NaN,4.365412
5,full,8,121,generalization,25,0,0,0,NaN,NaN,0.418232
5,full,8,122,generalization,26,1,0,0,NaN,NaN,0.124132
5,full,8,123,generalization,27,2,5,1,NaN,NaN,1.234130
5,full,8,124,generalization,28,4,2,1,NaN,NaN,0.818886
5,full,8,125,generalization,29,4,0,1,NaN,NaN,2.723657
5,full,8,126,generalization,30,3,6,0,NaN,NaN,0.242044
5,full,8,127,generalization,31,6,4,0,NaN,NaN,0.895131
5,full,8,128,generalization,32,0,1,1,NaN,NaN,0.031174
5,full,8,129,generalization,33,3,4,0,NaN,NaN,0.609977
5,full,8,130,generalization,34,4,1,1,NaN,NaN,1.013899
5,full,8,131,generalization,35,1,3,1,NaN,NaN,0.000138
5,full,8,132,generalization,36,6,2,1,NaN,NaN,0.569088
5,full,8,133,generalization,37,6,0,1,NaN,NaN,0.363380
5,full,8,134,generalization,38,5,4,0,NaN,NaN,1.008286
5,full,8,135,generalization,39,4,4,0,NaN,NaN,0.000110
5,full,8,136,generalization,40,2,3,1,NaN,NaN,1.460118
5,full,8,137,generalization,41,2,6,1,NaN,NaN,0.291761
5,full,8,138,generalization,42,0,5,1,NaN,NaN,0.628522
5,full,8,139,generalization,43,3,1,0,NaN,NaN,0.000098
5,full,8,140,generalization,44,5,3,0,NaN,NaN,1.220008
5,full,8,141,generalization,45,0,2,0,NaN,NaN,0.000091
5,full,8,142,generalization,46,1,1,0,NaN,NaN,0.201197
5,full,8,143,generalization,47,1,6,1,NaN,NaN,0.617499
5,full,8,144,generalization,48,5,2,0,NaN,NaN,1.663137
5,full,8,145,generalization,49,6,1,1,NaN,NaN,0.069171
6,full,3,1,training,1,0,0,0,1,0,9.901134
6,full,3,2,training,2,6,6,0,1,0,1.925994
6,full,3,3,training,3,1,5,1,0,0,0.139482
6,full,3,4,training,4,0,6,1,1,1,0.453452
6,full,3,5,training,5,5,1,1,0,0,1.276657
6,full,3,6,training,6,6,0,1,0,0,5.524833
6,full,3,7,training,7,1,1,0,0,1,0.276501
6,full,3,8,training,8,5,5,0,1,0,0.118836
6,full,3,9,training,9,6,6,0,0,1,1.156701
6,full,3,10,training,10,5,5,0,0,1,0.188330
6,full,3,11,training,11,1,1,0,0,1,1.043157
6,full,3,12,training,12,0,6,1,0,0,0.565875
6,full,3,13,training,13,0,0,0,0,1,0.033108
6,full,3,14,training,14,1,5,1,1,1,0.102164
6,full,3,15,training,15,6,0,1,0,0,1.064896
6,full,3,16,training,16,5,1,1,0,0,0.293715
6,full,3,17,training,17,0,0,0,1,0,1.459664
6,full,3,18,training,18,5,1,1,1,1,2.076390
6,full,3,19,training,19,1,1,0,0,1,0.095165
6,full,3,20,training,20,6,6,0,1,0,1.395141
6,full,3,21,training,21,6,0,1,1,1,2.754329
6,full,3,22,training,22,0,6,1,1,1,1.157027
6,full,3,23,training,23,1,5,1,1,1,0.149815
6,full,3,24,training,24,5,5,0,0,1,0.753814
6,full,3,25,training,25,6,0,1,1,1,0.021799
6,full,3,26,training,26,6,6,0,0,1,5.310823
6,full,3,27,training,27,0,6,1,1,1,0.496071
6,full,3,28,training,28,5,5,0,0,1,0.862395
6,full,3,29,training,29,0,0,0,0,1,2.988314
6,full,3,30,training,30,1,5,1,1,1,0.000143
6,full,3,31,training,31,1,1,0,0,1,4.216304
6,full,3,32,training,32,5,1,1,1,1,1.565010
6,full,3,33,training,33,1,5,1,1,1,7.493622
6,full,3,34,training,34,1,1,0,0,1,0.236943
6,full,3,35,training,35,6,0,1,1,1,1.906493
6,full,3,36,training,36,0,6,1,1,1,0.102868
6,full,3,37,training,37,5,5,0,0,1,0.284827
6,full,3,38,training,38,6,6,0,0,1,0.043676
6,full,3,39,training,39,5,1,1,1,1,0.058744
6,full,3,40,training,40,0,0,0,0,1,0.039523
6,full,3,41,training,41,0,6,1,1,1,0.336388
6,full,3,42,training,42,1,1,0,0,1,0.000103
6,full,3,43,training,43,6,0,1,1,1,0.938687
6,full,3,44,training,44,5,5,0,0,1,0.508608
6,full,3,45,training,45,0,0,0,0,1,0.298184
6,full,3,46,training,46,6,6,0,0,1,0.059008
6,full,3,47,training,47,1,5,1,1,1,0.366536
6,full,3,48,training,48,5,1,1,1,1,1.024512
6,full,3,49,training,49,1,1,0,0,1,0.023313
6,full,3,50,training,50,6,0,1,1,1,0.315660
6,full,3,51,training,51,6,6,0,0,1,0.020461
6,full,3,52,training,52,5,5,0,0,1,0.281235
6,full,3,53,training,53,5,1,1,1,1,0.336757
6,full,3,54,training,54,1,5,1,1,1,0.312371
6,full,3,55,training,55,0,6,1,1,1,0.336722
6,full,3,56,training,56,0,0,0,0,1,0.476268
6,full,3,57,training,57,1,1,0,0,1,0.054208
6,full,3,58,training,58,1,5,1,1,1,0.117035
6,full,3,59,training,59,6,6,0,0,1,0.268226
6,full,3,60,training,60,5,5,0,0,1,0.176149
6,full,3,61,training,61,0,0,0,0,1,0.000100
6,full,3,62,training,62,6,0,1,1,1,0.055729
6,full,3,63,training,63,5,1,1,1,1,0.196106
6,full,3,64,training,64,0,6,1,1,1,0.330518
6,full,3,65,training,65,6,6,0,0,1,0.291649
6,full,3,66,training,66,1,5,1,1,1,0.000148
6,full,3,67,training,67,0,6,1,1,1,0.249591
6,full,3,68,training,68,6,0,1,1,1,0.380794
6,full,3,69,training,69,1,1,0,0,1,0.168752
6,full,3,70,training,70,5,1,1,1,1,0.495509
6,full,3,71,training,71,5,5,0,0,1,1.493851
6,full,3,72,training,72,0,0,0,0,1,0.024297
6,full,3,73,training,73,6,0,1,1,1,1.024625
6,full,3,74,training,74,5,5,0,0,1,0.332229
6,full,3,75,training,75,0,6,1,1,1,0.592968
6,full,3,76,training,76,6,6,0,0,1,1.080942
6,full,3,77,training,77,1,5,1,1,1,0.020136
6,full,3,78,training,78,5,1,1,1,1,0.357255
6,full,3,79,training,79,1,1,0,0,1,0.000110
6,full,3,80,training,80,0,0,0,0,1,0.185198
6,full,3,81,training,81,1,1,0,0,1,0.120059
6,full,3,82,training,82,5,5,0,0,1,0.571560
6,full,3,83,training,83,6,0,1,1,1,0.042723
6,full,3,84,training,84,0,6,1,1,1,0.160711
6,full,3,85,training,85,1,5,1,1,1,0.062694
6,full,3,86,training,86,5,1,1,1,1,0.228644
6,full,3,87,training,87,0,0,0,0,1,1.232642
6,full,3,88,training,88,6,6,0,0,1,0.426535
6,full,3,89,training,89,6,0,1,1,1,0.781717
6,full,3,90,training,90,5,1,1,0,0,0.710167
6,full,3,91,training,91,1,5,1,1,1,0.156090
6,full,3,92,training,92,0,0,0,0,1,0.128060
6,full,3,93,training,93,5,5,0,0,1,0.098830
6,full,3,94,training,94,6,6,0,0,1,1.566326
6,full,3,95,training,95,1,1,0,1,0,0.000148
6,full,3,96,training,96,0,6,1,0,0,2.871974
6,full,3,97,generalization,1,0,5,1,NaN,NaN,4.242156
6,full,3,98,generalization,2,3,4,1,NaN,NaN,4.811224
6,full,3,99,generalization,3,3,1,0,NaN,NaN,3.734409
6,full,3,100,generalization,4,1,2,0,NaN,NaN,7.018660
6,full,3,101,generalization,5,5,0,1,NaN,NaN,1.202343
6,full,3,102,generalization,6,0,3,0,NaN,NaN,5.249350
6,full,3,103,generalization,7,2,4,1,NaN,NaN,1.536584
6,full,3,104,generalization,8,5,4,0,NaN,NaN,3.128117
6,full,3,105,generalization,9,2,6,1,NaN,NaN,1.794490
6,full,3,106,generalization,10,2,1,0,NaN,NaN,0.808900
6,full,3,107,generalization,11,1,1,0,NaN,NaN,0.013331
6,full,3,108,generalization,12,4,0,1,NaN,NaN,0.000140
6,full,3,109,generalization,13,6,4,0,NaN,NaN,0.709633
6,full,3,110,generalization,14,6,5,0,NaN,NaN,0.000092
6,full,3,111,generalization,15,3,2,0,NaN,NaN,4.551169
6,full,3,112,generalization,16,3,5,1,NaN,NaN,0.220274
6,full,3,113,generalization,17,1,0,0,NaN,NaN,0.249081
6,full,3,114,generalization,18,0,1,0,NaN,NaN,0.642279
6,full,3,115,generalization,19,2,3,1,NaN,NaN,1.266652
6,full,3,116,generalization,20,0,6,1,NaN,NaN,0.266185
6,full,3,117,generalization,21,4,2,1,NaN,NaN,0.027438
6,full,3,118,generalization,22,5,5,1,NaN,NaN,0.933811
6,full,3,119,generalization,23,3,6,1,NaN,NaN,0.379369
6,full,3,120,generalization,24,4,5,1,NaN,NaN,0.951318
6,full,3,121,generalization,25,0,4,1,NaN,NaN,0.622439
6,full,3,122,generalization,26,5,1,1,NaN,NaN,0.570040
6,full,3,123,generalization,27,6,1,1,NaN,NaN,0.418706
6,full,3,124,generalization,28,1,5,1,NaN,NaN,0.486388
6,full,3,125,generalization,29,1,6,1,NaN,NaN,0.391896
6,full,3,126,generalization,30,6,3,0,NaN,NaN,0.564789
6,full,3,127,generalization,31,4,4,1,NaN,NaN,0.238297
6,full,3,128,generalization,32,0,0,0,NaN,NaN,2.035833
6,full,3,129,generalization,33,5,3,1,NaN,NaN,2.970978
6,full,3,130,generalization,34,4,3,1,NaN,NaN,0.358935
6,full,3,131,generalization,35,5,6,0,NaN,NaN,0.490181
6,full,3,132,generalization,36,4,1,1,NaN,NaN,0.282959
6,full,3,133,generalization,37,6,6,0,NaN,NaN,0.234912
6,full,3,134,generalization,38,0,2,0,NaN,NaN,0.955311
6,full,3,135,generalization,39,3,3,0,NaN,NaN,0.000089
6,full,3,136,generalization,40,6,2,1,NaN,NaN,2.327197
6,full,3,137,generalization,41,5,2,1,NaN,NaN,0.413214
6,full,3,138,generalization,42,3,0,0,NaN,NaN,2.020412
6,full,3,139,generalization,43,6,0,1,NaN,NaN,0.117165
6,full,3,140,generalization,44,2,5,1,NaN,NaN,0.048728
6,full,3,141,generalization,45,2,0,0,NaN,NaN,0.393830
6,full,3,142,generalization,46,1,3,1,NaN,NaN,0.375870
6,full,3,143,generalization,47,2,2,1,NaN,NaN,0.450631
6,full,3,144,generalization,48,1,4,1,NaN,NaN,0.461844
6,full,3,145,generalization,49,4,6,0,NaN,NaN,0.055407
7,full,8,1,training,1,5,5,0,0,1,3.666695
7,full,8,2,training,2,6,6,0,0,1,0.000105
7,full,8,3,training,3,1,1,0,0,1,1.501456
7,full,8,4,training,4,1,5,1,0,0,0.229050
7,full,8,5,training,5,0,6,1,1,1,0.205046
7,full,8,6,training,6,0,0,0,0,1,0.042235
7,full,8,7,training,7,5,1,1,0,0,0.571806
7,full,8,8,training,8,6,0,1,0,0,0.090172
7,full,8,9,training,9,1,5,1,1,1,0.056174
7,full,8,10,training,10,1,1,0,0,1,1.164903
7,full,8,11,training,11,6,6,0,1,0,1.077732
7,full,8,12,training,12,0,6,1,1,1,0.594040
7,full,8,13,training,13,5,1,1,0,0,1.438395
7,full,8,14,training,14,5,5,0,1,0,0.246411
7,full,8,15,training,15,0,0,0,1,0,0.542714
7,full,8,16,training,16,6,0,1,0,0,1.061513
7,full,8,17,training,17,6,6,0,0,1,1.063462
7,full,8,18,training,18,5,1,1,0,0,0.451429
7,full,8,19,training,19,1,5,1,1,1,0.561399
7,full,8,20,training,20,5,5,0,0,1,0.080642
7,full,8,21,training,21,0,0,0,1,0,0.000142
7,full,8,22,training,22,6,0,1,1,1,0.135754
7,full,8,23,training,23,0,6,1,1,1,0.524888
7,full,8,24,training,24,1,1,0,0,1,0.146073
7,full,8,25,training,25,1,1,0,0,1,0.334425
7,full,8,26,training,26,5,1,1,1,1,0.000140
7,full,8,27,training,27,0,0,0,0,1,0.107162
7,full,8,28,training,28,6,6,0,0,1,0.180764
7,full,8,29,training,29,6,0,1,1,1,0.000138
7,full,8,30,training,30,1,5,1,0,0,0.542688
7,full,8,31,training,31,5,5,0,0,1,0.140309
7,full,8,32,training,32,0,6,1,1,1,0.424320
7,full,8,33,training,33,5,5,0,0,1,0.449817
7,full,8,34,training,34,6,0,1,1,1,0.230202
7,full,8,35,training,35,0,0,0,1,0,0.000139
7,full,8,36,training,36,6,6,0,0,1,0.132158
7,full,8,37,training,37,1,1,0,0,1,0.248483
7,full,8,38,training,38,0,6,1,1,1,0.782835
7,full,8,39,training,39,1,5,1,1,1,0.531650
7,full,8,40,training,40,5,1,1,1,1,0.287176
7,full,8,41,training,41,6,6,0,0,1,0.189984
7,full,8,42,training,42,0,0,0,0,1,0.000092
7,full,8,43,training,43,5,5,0,0,1,0.769507
7,full,8,44,training,44,6,0,1,1,1,0.133106
7,full,8,45,training,45,1,5,1,0,0,0.215488
7,full,8,46,training,46,5,1,1,1,1,0.893372
7,full,8,47,training,47,0,6,1,0,0,0.000092
7,full,8,48,training,48,1,1,0,0,1,0.973291
7,full,8,49,training,49,0,6,1,1,1,0.377297
7,full,8,50,training,50,6,6,0,0,1,0.187334
7,full,8,51,training,51,5,1,1,1,1,0.003699
7,full,8,52,training,52,0,0,0,0,1,0.879193
7,full,8,53,training,53,1,1,0,0,1,0.520816
7,full,8,54,training,54,5,5,0,0,1,0.000091
7,full,8,55,training,55,6,0,1,1,1,1.000746
7,full,8,56,training,56,1,5,1,1,1,1.739473
7,full,8,57,training,57,6,6,0,0,1,1.099003
7,full,8,58,training,58,5,1,1,1,1,0.000144
7,full,8,59,training,59,0,0,0,0,1,0.299809
7,full,8,60,training,60,5,5,0,0,1,0.215739
7,full,8,61,training,61,1,5,1,1,1,0.000149
7,full,8,62,training,62,6,0,1,0,0,0.254110
7,full,8,63,training,63,1,1,0,0,1,0.556497
7,full,8,64,training,64,0,6,1,1,1,0.292462
7,full,8,65,training,65,6,0,1,1,1,0.500388
7,full,8,66,training,66,0,0,0,1,0,3.427031
7,full,8,67,training,67,0,6,1,1,1,0.000146
7,full,8,68,training,68,1,1,0,0,1,1.335010
7,full,8,69,training,69,1,5,1,1,1,0.695059
7,full,8,70,training,70,6,6,0,0,1,0.000092
7,full,8,71,training,71,5,5,0,0,1,0.833808
7,full,8,72,training,72,5,1,1,1,1,1.078537
7,full,8,73,training,73,6,6,0,0,1,0.019359
7,full,8,74,training,74,1,1,0,0,1,0.219206
7,full,8,75,training,75,6,0,1,1,1,0.088850
7,full,8,76,training,76,0,6,1,1,1,0.051223
7,full,8,77,training,77,5,1,1,1,1,0.326428
7,full,8,78,training,78,0,0,0,0,1,0.000100
7,full,8,79,training,79,5,5,0,0,1,0.267182
7,full,8,80,training,80,1,5,1,1,1,0.586677
7,full,8,81,training,81,0,6,1,1,1,1.027449
7,full,8,82,training,82,1,1,0,0,1,0.000090
7,full,8,83,training,83,6,0,1,1,1,0.039045
7,full,8,84,training,84,5,5,0,0,1,0.509439
7,full,8,85,training,85,5,1,1,1,1,0.810124
7,full,8,86,training,86,1,5,1,1,1,0.613358
7,full,8,87,training,87,0,0,0,0,1,0.725268
7,full,8,88,training,88,6,6,0,0,1,0.156888
7,full,8,89,training,89,5,5,0,0,1,0.025288
7,full,8,90,training,90,1,5,1,1,1,0.961636
7,full,8,91,training,91,1,1,0,0,1,0.296788
7,full,8,92,training,92,0,0,0,0,1,0.000103
7,full,8,93,training,93,5,1,1,1,1,0.155517
7,full,8,94,training,94,6,6,0,0,1,0.907097
7,full,8,95,training,95,0,6,1,1,1,0.916255
7,full,8,96,training,96,6,0,1,1,1,0.027833
